"","date","meanRECO","MeanM_15","Reco_Combined","culMeasured","culMeanMod","culModelled","diffMean","diffComb","diffMeanV","diffCombV"
"354",2013-12-19,0.277139477406596,0.261516998805053,0.213172920592376,255.440894540861,235.275402899287,244.138032582205,20.1654916415736,11.3028619586563,0.0156224786015423,0.0639665568142198
"355",2013-12-20,0.228621288359583,0.255692843280249,0.204198870792802,255.669515829221,235.531095742568,244.342231452998,20.1384200866529,11.327284376223,-0.0270715549206659,0.0244224175667816
"356",2013-12-21,0.212492772180417,0.225293377809666,0.180387378958106,255.882008601401,235.756389120377,244.522618831956,20.1256194810236,11.3593897694454,-0.0128006056292493,0.0321053932223104
"357",2013-12-22,0.153043266700625,0.229516765968691,0.192034167259436,256.035051868102,235.985905886346,244.714652999215,20.0491459817556,11.3203988688866,-0.0764734992680663,-0.0389909005588107
"358",2013-12-23,0.207156301151875,0.224787241415891,0.187826143234426,256.242208169254,236.210693127762,244.90247914245,20.0315150414916,11.339729026804,-0.0176309402640162,0.0193301579174492
"359",2013-12-24,0.114582477623542,0.229842279737653,0.192137097641809,256.356790646877,236.4405354075,245.094616240091,19.9162552393774,11.2621744067857,-0.115259802114111,-0.0775546200182675
"360",2013-12-25,0.110493570245208,0.234207453797223,0.195867363629442,256.467284217122,236.674742861297,245.290483603721,19.7925413558254,11.1768006134015,-0.123713883552014,-0.0853737933842333
"361",2013-12-26,0.0956128597111458,0.223926263393958,0.185812354987884,256.562897076833,236.898669124691,245.476295958709,19.6642279521427,11.0866011181248,-0.128313403682813,-0.0901994952767384
"362",2013-12-27,0.169269513736042,0.227275600712333,0.187114812783133,256.732166590569,237.125944725403,245.663410771492,19.6062218651664,11.0687558190777,-0.0580060869762913,-0.0178452990470912
"363",2013-12-28,0.0934973692620833,0.227850112179411,0.187169055547155,256.825663959832,237.353794837583,245.850579827039,19.471869122249,10.9750841327926,-0.134352742917327,-0.093671686285072
"364",2013-12-29,0.144862176004167,0.261825887728495,0.216301564471855,256.970526135836,237.615620725311,246.066881391511,19.3549054105247,10.9036447443249,-0.116963711724328,-0.0714393884676885
"365",2013-12-30,0.146058338385833,0.273501660144628,0.224431069653454,257.116584474222,237.889122385456,246.291312461164,19.2274620887659,10.8252720130573,-0.127443321758795,-0.078372731267621
"366",2013-12-31,0.11498517088625,0.246895033437854,0.202469971648894,257.231569645108,238.136017418894,246.493782432813,19.0955522262143,10.7377872122946,-0.131909862551604,-0.0874848007626438
"367",2014-01-01,0.13624603468375,0.239040837355258,0.195675192473348,257.367815679792,238.375058256249,246.689457625287,18.9927574235428,10.678358054505,-0.102794802671508,-0.0594291577895985
"368",2014-01-02,0.161728153548542,0.247641522356792,0.203704310100318,257.52954383334,238.622699778606,246.893161935387,18.9068440547345,10.6363818979533,-0.0859133688082504,-0.0419761565517765
"369",2014-01-03,0.07909375210125,0.266332524561365,0.217364625966316,257.608637585441,238.889032303167,247.110526561353,18.7196052822744,10.4981110240882,-0.187238772460115,-0.138270873865066
"370",2014-01-04,0.102464697962083,0.256614175712299,0.208268857457744,257.711102283403,239.145646478879,247.318795418811,18.5654558045242,10.3923068645925,-0.154149477750216,-0.10580415949566
"371",2014-01-05,0.0918128924666667,0.250717965771852,0.202576079934614,257.80291517587,239.396364444651,247.521371498745,18.406550731219,10.2815436771246,-0.158905073305185,-0.110763187467947
"372",2014-01-06,0.0841963358058333,0.243144114489471,0.194373189611919,257.887111511676,239.639508559141,247.715744688357,18.2476029525354,10.1713668233185,-0.158947778683638,-0.110176853806086
"373",2014-01-07,0.092028251956875,0.250733685473784,0.198445717201293,257.979139763633,239.890242244614,247.914190405559,18.0888975190185,10.0649493580741,-0.158705433516909,-0.106417465244418
"374",2014-01-08,0.104457862255208,0.261314690349813,0.210529340600339,258.083597625888,240.151556934964,248.124719746159,17.9320406909238,9.95887787972896,-0.156856828094605,-0.106071478345131
"375",2014-01-09,0.105261103923542,0.260564884254721,0.206201390290877,258.188858729812,240.412121819219,248.33092113645,17.7767369105927,9.85793759336164,-0.155303780331179,-0.100940286367335
"376",2014-01-10,0.122011698134375,0.247434564977185,0.193696695006812,258.310870427946,240.659556384196,248.524617831457,17.6513140437499,9.78625259648919,-0.12542286684281,-0.0716849968724366
"377",2014-01-11,0.143413964132708,0.267056754068308,0.209949289401565,258.454284392079,240.926613138264,248.734567120858,17.5276712538143,9.71971727122036,-0.1236427899356,-0.0665353252688563
"378",2014-01-12,0.147624070928125,0.256577920447072,0.202374853969277,258.601908463007,241.183191058711,248.936941974828,17.4187174042953,9.66496648817918,-0.108953849518947,-0.0547507830411521
"379",2014-01-13,0.059188573195625,0.267456869163747,0.208576279702204,258.661097036202,241.450647927875,249.14551825453,17.2104491083272,9.51557878167259,-0.208268295968122,-0.149387706506579
"380",2014-01-14,0.0514499918698125,0.253981733965496,0.196288590010363,258.712547028072,241.704629661841,249.34180684454,17.0079173662315,9.37074018353206,-0.202531742095683,-0.14483859814055
"381",2014-01-15,0.0519652699827083,0.24799648789713,0.191626455093131,258.764512298055,241.952626149738,249.533433299633,16.8118861483171,9.23107899842165,-0.196031217914421,-0.139661185110423
"382",2014-01-16,0.0794133108313333,0.269798633717085,0.206735210801928,258.843925608886,242.222424783455,249.740168510435,16.6215008254314,9.10375709845104,-0.190385322885752,-0.127321899970595
"383",2014-01-17,0.0344643854882292,0.265520893569494,0.202441799079172,258.878389994374,242.487945677024,249.942610309514,16.3904443173501,8.93577968486008,-0.231056508081265,-0.167977413590943
"384",2014-01-18,0.0334811546060021,0.266734629169158,0.203166301429721,258.91187114898,242.754680306194,250.145776610944,16.1571908427869,8.76609453803638,-0.233253474563156,-0.169685146823719
"385",2014-01-19,0.0338106140878506,0.265904562413728,0.201748595403949,258.945681763068,243.020584868607,250.347525206348,15.925096894461,8.59815655672026,-0.232093948325877,-0.167937981316098
"386",2014-01-20,0.069043202687,0.285434211681038,0.215628249750521,259.014724965755,243.306019080288,250.563153456099,15.708705885467,8.45157150965676,-0.216391008994038,-0.146585047063521
"387",2014-01-21,0.137900087933333,0.273145524109157,0.207501626815202,259.152625053689,243.579164604397,250.770655082914,15.5734604492912,8.38196997077489,-0.135245436175824,-0.0696015388818683
"388",2014-01-22,0.117945481268125,0.295459385527425,0.226306276434099,259.270570534957,243.874623989925,250.996961359348,15.3959465450319,8.27360917560893,-0.1775139042593,-0.108360795165974
"389",2014-01-23,0.138268081108043,0.297834458231143,0.223756007955582,259.408838616065,244.172458448156,251.220717367303,15.2363801679088,8.18812124876138,-0.159566377123099,-0.0854879268475383
"390",2014-01-24,0.113046881864792,0.308776981980609,0.230190879805392,259.52188549793,244.481235430137,251.450908247109,15.040650067793,8.07097725082082,-0.195730100115817,-0.1171439979406
"391",2014-01-25,0.157385037995208,0.318012403228152,0.241534177912017,259.679270535925,244.799247833365,251.692442425021,14.88002270256,7.98682811090399,-0.160627365232944,-0.0841491399168087
"392",2014-01-26,0.127467726839167,0.295299694340903,0.21913559817386,259.806738262764,245.094547527706,251.911578023195,14.7121907350583,7.89516023956926,-0.167831967501736,-0.0916678713346936
"393",2014-01-27,0.179655742884583,0.306497842527071,0.229170907679785,259.986394005649,245.401045370233,252.140748930875,14.5853486354158,7.84564507477404,-0.126842099642488,-0.0495151647952017
"394",2014-01-28,0.15719111033,0.283057264228198,0.205468909867752,260.143585115979,245.684102634461,252.346217840742,14.4594824815176,7.79736727523633,-0.125866153898198,-0.0482777995377521
"395",2014-01-29,0.215709189579167,0.308650802159179,0.221368685802744,260.359294305558,245.99275343662,252.567586526545,14.3665408689376,7.79170777901274,-0.0929416125800121,-0.0056594962235772
"396",2014-01-30,0.347146277083333,0.302924985200336,0.220713074632889,260.706440582641,246.29567842182,252.788299601178,14.4107621608206,7.91814098146318,0.0442212918829972,0.126433202450444
"397",2014-01-31,0.559681128472917,0.311369307613634,0.228983113634171,261.266121711114,246.607047729434,253.017282714812,14.6590739816799,8.24883899630197,0.248311820859283,0.330698014838746
"398",2014-02-01,0.223869631339583,0.298913680043064,0.214500952139427,261.489991342454,246.905961409477,253.231783666951,14.5840299329764,8.25820767550206,-0.0750440487034803,0.00936867920015588
"399",2014-02-02,0.120706808139167,0.302699276648822,0.208852261562736,261.610698150593,247.208660686126,253.440635928514,14.4020374644667,8.17006222207851,-0.181992468509655,-0.0881454534235689
