date,meanAT2,meanAT6,sum_R,rain_events,meanRH2,meanRH6,meanSWC5,sdSWC5,meanSWC15,sdSWC15,meanSWC30,meanST5,meanST15,meanST30,meanNEE,meanGPP,meanRECO,sdReco
2015-02-22,14.125208333333333,14.213333333333333,0,0,39.43200468166667,39.053204235,14.166666666666666,0.3764418307608902,19.645833333333332,0.4832510020039735,26.9725,13.908333333333333,14.777083333333334,13.729166666666666,-0.184593420265625,0.7905118961127083,0.60591847588125,0.11635991780157272
2015-02-23,13.450104166666666,13.6475,0,0,43.145620808333334,42.42494157645833,14.125,0.33411729649522337,19.4375,0.5010576292851479,27.019166666666667,14.366666666666667,15.391666666666667,14.145833333333334,-0.29978936378,0.8383607077459166,0.5385713440145833,0.11099118727665286
2015-02-24,5.56025,5.977458333333334,0.762,2,70.73321999583334,69.543711306875,13.229166666666666,0.4246646224682982,18.979166666666668,0.14433756729740643,26.694166666666668,10.8562499999375,12.716666666666667,13.870833333333334,-0.18849452978104167,0.512649690935,0.32415516114375,0.06610087382425726
2015-02-25,6.489020833333333,9.542241379310346,0,0,52.932636885625,36.38615444137931,13.125,0.7328238280966982,18.5,0.5051570342493266,26.414583333333333,9.966666666645834,10.914583333333333,12.364583333333334,-0.32269592540262293,0.7743642669848276,0.39463703639655173,0.09527834473104825
2015-02-26,10.658854166666666,11.008208333333334,0,0,30.263957849375,29.072079968333334,13.354166666666666,0.48318088858681785,18.604166666666668,0.49420399497827033,26.289166666666667,11.38125,12.079166666625,12.31875,-0.20321673512333333,0.6561730441729167,0.45295630908125,0.12396048885316473
2015-02-27,11.786083333333334,12.169833333333333,0,0,30.808811752708333,29.580209678958333,13.229166666666666,0.5549160803237998,18.625,0.48924605479008165,26.288541666666667,11.972916666666666,12.9020833333125,12.660416666666666,-0.127510478805,0.6970125352375,0.5695020564458333,0.1851138108819989
2015-02-28,11.927375,11.9940625,0,0,56.7480601325,56.744460124791665,13.1875,0.4449750309711158,18.6875,0.4682727559152105,26.132916666666667,13.004166666666666,13.83125,13.114583333333334,-0.17467805588145832,0.695100033291,0.52042197739375,0.09767640843461009
2015-03-01,13.402479166666666,13.577958333333333,0,0,39.782326456875,38.96550750875,13.125,0.48896897934170597,18.583333333333332,0.4981557893995737,26.38854166666667,13.477083333333333,14.389583333333333,13.43125,-0.37284849995312497,0.9340972709237501,0.5612487709645834,0.09847884990073336
2015-03-02,11.1030625,11.207854166666667,8.001,6,63.758234512916665,63.1522138025,12.958333333333334,0.20177309533650456,18.0625,0.24434587339940886,26.49395833333333,13.127083333333333,14.129166666666666,13.775,-0.073941448289375,0.5817604737183333,0.5078190254166667,0.08327452822848799
2015-03-03,8.149044444444444,8.191854166666667,4.191,7,68.44020978688889,66.42919901541667,18.708333333333332,1.844508397957124,21.895833333333332,2.363146174285561,26.117291666666667,12.147916666666667,13.202083333333333,13.439583333333333,-0.146008990920625,0.5819886033285416,0.435979612425,0.13754418260586337
2015-03-04,6.786208333333334,6.85075,0,0,60.21101280833334,59.137891108541666,17.229166666666668,0.5152149304463776,22.291666666666668,0.4591921037178487,25.86125,10.620833333333334,11.604166666666666,12.908333333333333,-0.0846456956373125,0.46097273398729166,0.3763270383270833,0.0898087133326026
