"","TIMESTAMP_START","TIMESTAMP_END","NETRAD","G","LE","H","FC","USTAR","CO2","H2O","T_SONIC","PA","AT2","RH2","WS_1_2_1","WD_1_2_1","AT6","RH6","WS_1_1_1","WD_1_1_1","r","SW_IN","SW_OUT","LW_IN","LW_OUT","T_CANOPY_1_1_1","T_CANOPY_2_1_1","PPFD_IN_F","PPFD_OUT","PPFD_IN","SWC5","SWC15","SWC30","ST5","ST15","ST30","NEE","RECO","GPP","high_precip","RainEvent","year","month","day","hour","min","year1","month1","day1","hour1","min1","dateStart","timeStart","dateEnd","timeEnd","data_time_Start","data_time_End","DOY_S","DOY_E","Rain_DOY","sum_rain"
"111",201706200700,201706200730,179.76,7.2690848,15.83964549,87.05875604,0.1604396197,0.4058601,408.6477693,8.815306437,31.96468,84.69829,31.83,15.71076902,4.268,81.3,31.89,14.64004769,4.141189266,79.67,0,393.2,78.24,375.2,510.4,36.02,-9999,746.491,111.93,746.491,9,9,10,30.7,31.9,31,"0.1650537611","0.2190093216","0.05395556045",0,0,2017,6,20,7,0,2017,6,20,7,30,"2017-06-20","07:00","2017-06-20","07:30","2017-06-20T07:00:00Z","2017-06-20T07:30:00Z",171,171,0,0
"112",201706200730,201706200800,220,9.347239644,-9999,-9999,-9999,0.3819714,409.3468638,8.830070866,32.03096,84.7096,31.9,15.62052699,4.306,56.92,31.86,14.64556792,3.93678309,52.56,0,455.2,83.4,365.9,517.7,37.46,-9999,888.8,126.945,888.8,9,9,10,30.8,31.8,30.9,"0.1103754668","0.2207140366","0.1103385698",0,0,2017,6,20,7,30,2017,6,20,8,0,"2017-06-20","07:30","2017-06-20","08:00","2017-06-20T07:30:00Z","2017-06-20T08:00:00Z",171,171,0,0
"113",201706200800,201706200830,270.7,23.85894667,4.385465568,110.0857057,-0.6381921363,0.4711625,408.7689519,8.617938882,32.07615,84.71778,32.35,14.90842309,4.405,99.7,31.93,14.33543444,4.361824871,95.5,0,520.9,89.3,366.7,527.6,39.72,-9999,1029.19,140.91,1029.19,9,9,10,31.1,31.7,30.9,"-0.7057880959","0.2232411619","0.9290292579",0,0,2017,6,20,8,0,2017,6,20,8,30,"2017-06-20","08:00","2017-06-20","08:30","2017-06-20T08:00:00Z","2017-06-20T08:30:00Z",171,171,0,0
"114",201706200830,201706200900,380.1,45.75451111,11.42196174,210.1015106,0.6324418759,0.4180866,408.3960766,8.652351051,32.48591,84.72368,32.99,14.47763638,4.542,117.5,32.35,14.10602417,4.813710679,113.6,0,664.5,109.4,370.9,545.9,43.61,-9999,1275.63,169.68,1275.63,9,9,10,31.5,31.7,30.8,"0.5227933911","0.5227933911","0",0,0,2017,6,20,8,30,2017,6,20,9,0,"2017-06-20","08:30","2017-06-20","09:00","2017-06-20T08:30:00Z","2017-06-20T09:00:00Z",171,171,0,0
"115",201706200900,201706200930,438.6,67.6980588,14.09012655,269.4261454,1.828386808,0.5014516,408.4850918,8.964972156,32.72405,84.7219,33.31,14.68893323,4.101,119.4,32.55,14.33678507,4.548254187,116.5,0,741.5,117.1,375.3,561.1,46.9,-9999,1468.54,190.89,1468.54,9,9,9,32.2,31.6,30.8,"1.795506","1.795506","0",0,0,2017,6,20,9,0,2017,6,20,9,30,"2017-06-20","09:00","2017-06-20","09:30","2017-06-20T09:00:00Z","2017-06-20T09:30:00Z",171,171,0,0
"116",201706200930,201706201000,513.2,97.098266,12.34287193,226.8134666,0.9771725082,0.3280055,409.0879213,9.061350258,33.41776,84.71367,34.37,13.98754915,4.309,127.5,33.3,13.95371203,4.704417789,126,0,848,131.2,379.4,583,50.68,-9999,1649.33,211.575,1649.33,9,9,9,33.1,31.7,30.7,"0.919580589","0.919580589","0",0,0,2017,6,20,9,30,2017,6,20,10,0,"2017-06-20","09:30","2017-06-20","10:00","2017-06-20T09:30:00Z","2017-06-20T10:00:00Z",171,171,0,0
"117",201706201000,201706201030,559.7,114.2824044,3.124014088,265.4742747,0.7728022247,0.1951341,409.2904906,9.211401691,33.74728,84.70055,34.59,14.01797031,4.331,128.6,33.68,13.86709354,4.505242312,130.2,0,914,140,381.8,596.1,53.18,-9999,1776.59,225.75,1776.59,10,9,9,34.2,31.8,30.7,"0.7234850529","0.7234850529","0",0,0,2017,6,20,10,0,2017,6,20,10,30,"2017-06-20","10:00","2017-06-20","10:30","2017-06-20T10:00:00Z","2017-06-20T10:30:00Z",171,171,0,0
"118",201706201030,201706201100,596.9,137.314036,13.18051758,311.6873056,1.031290863,0.3034757,409.0812543,9.287969978,34.41407,84.68733,35.35,13.58717632,4.647,127.3,34.31,13.53978166,5.052661451,125.7,0,969,147.9,385.4,609.6,55.54,-9999,1881.63,236.985,1881.63,10,9,10,35.5,32,30.6,"0.8965272268","0.8965272268","0",0,0,2017,6,20,10,30,2017,6,20,11,0,"2017-06-20","10:30","2017-06-20","11:00","2017-06-20T10:30:00Z","2017-06-20T11:00:00Z",171,171,0,0
"119",201706201100,201706201130,619.9,146.8630912,11.84928407,299.5441548,1.024371799,0.3409771,408.624731,9.298285212,35.00987,84.66245,35.72,13.34663437,4.116,137.9,34.87,13.20326852,4.28994598,137.9,0,1005,152.4,389.2,621.9,57.57,-9999,1953.34,244.125,1953.34,10,9,9,36.8,32.2,30.5,"0.8677414959","0.8677414959","0",0,0,2017,6,20,11,0,2017,6,20,11,30,"2017-06-20","11:00","2017-06-20","11:30","2017-06-20T11:00:00Z","2017-06-20T11:30:00Z",171,171,0,0
"120",201706201130,201706201200,650.6,160.7936853,9.806287389,278.7716094,2.216553591,0.3596022,407.1482708,9.010786889,35.40631,84.63211,36.15,12.63412678,4.703,111.2,35.39,12.61827084,4.719243227,108.6,0,1052,159.1,389.5,631.8,59.08,-9999,2029.09,247.695,2029.09,10,9,10,38.2,32.5,30.5,"1.954282884","1.954282884","0",0,0,2017,6,20,11,30,2017,6,20,12,0,"2017-06-20","11:30","2017-06-20","12:00","2017-06-20T11:30:00Z","2017-06-20T12:00:00Z",171,171,0,0
"121",201706201200,201706201230,640.5,165.8010451,14.80472183,312.3553974,0.746269435,0.4576299,408.7256606,8.952440794,36.14886,84.59856,37.03,11.92206753,4.152,110.4,36.05,12.16110692,4.091258136,109.9,0,1047,158.2,393.8,642.1,60.86,-9999,2021.01,244.335,2021.01,10,9,9,39.6,33,30.5,"0.8095421623","0.8095421623","0",0,0,2017,6,20,12,0,2017,6,20,12,30,"2017-06-20","12:00","2017-06-20","12:30","2017-06-20T12:00:00Z","2017-06-20T12:30:00Z",171,171,0,0
"122",201706201230,201706201300,641.8,160.2217988,-6.025064459,303.5791737,-0.4355675082,0.6296453,409.5492329,8.085610515,36.46655,84.55799,37.41,10.5765693,4.04,82,36.55,10.99296725,4.016619212,84.5,0,1057,160.6,391.9,646.5,61.25,-9999,2033.13,247.38,2033.13,10,10,9,41,33.5,30.5,"1.892798599","1.892798599","0",0,0,2017,6,20,12,30,2017,6,20,13,0,"2017-06-20","12:30","2017-06-20","13:00","2017-06-20T12:30:00Z","2017-06-20T13:00:00Z",171,171,0,0
"123",201706201300,201706201330,630.3,153.462056,12.70345768,257.9780501,2.938587062,0.6073083,408.4808393,7.60448477,37.01463,84.50172,37.92,9.853858259,4.122,64.44,37.06,10.27016638,3.504129313,61.04,0,1046,159.2,395,651.5,62.08,-9999,2025.05,248.85,2025.05,10,10,9,42.4,34.1,30.4,"1.880843366","1.880843366","0",0,0,2017,6,20,13,0,2017,6,20,13,30,"2017-06-20","13:00","2017-06-20","13:30","2017-06-20T13:00:00Z","2017-06-20T13:30:00Z",171,171,0,0
"124",201706201330,201706201400,665.2,147.640764,-12.28977724,339.2110901,0.9473451817,0.4708934,410.2849216,7.724022839,37.15377,84.45558,38.31,9.834128789,3.504,132,37.69,10.08351559,2.311732046,128.3,0,1087,166.8,408.6,663.6,64.73,-9999,2058.38,256.935,2058.38,10,10,9,43.6,34.7,30.5,"1.027886596","1.027886596","0",0,0,2017,6,20,13,30,2017,6,20,14,0,"2017-06-20","13:30","2017-06-20","14:00","2017-06-20T13:30:00Z","2017-06-20T14:00:00Z",171,171,0,0
"125",201706201400,201706201430,432.9,129.4713899,13.70731496,257.5009748,0.8224319036,0.3297336,409.6636566,7.792853845,37.15724,84.41069,38.29,9.814020242,4.257,126.4,37.35,10.29588097,4.924174412,125.2,0,777.2,122.3,407.2,629.2,58.88,-9999,1571.56,200.34,1571.56,10,10,9,44.7,35.3,30.5,"0.7763066511","0.7763066511","0",0,0,2017,6,20,14,0,2017,6,20,14,30,"2017-06-20","14:00","2017-06-20","14:30","2017-06-20T14:00:00Z","2017-06-20T14:30:00Z",171,171,0,0
"126",201706201430,201706201500,521.6,112.5266871,11.94460133,294.532358,1.176571304,0.5733154,410.3095004,7.622218387,37.33901,84.38181,38.6,9.482808606,2.99,133.5,37.86,9.898343465,2.584203498,133.9,0,906,143.9,403.3,643.8,61.85,-9999,1743.26,227.43,1743.26,10,10,10,45.3,36,30.5,"1.161492516","1.161492516","0",0,0,2017,6,20,14,30,2017,6,20,15,0,"2017-06-20","14:30","2017-06-20","15:00","2017-06-20T14:30:00Z","2017-06-20T15:00:00Z",171,171,0,0
"127",201706201500,201706201530,345,105.563178,9.620005586,231.9518011,0.7772702475,0.4349978,410.4009276,7.561777787,37.39905,84.33116,38.27,9.532740787,4.5,119.1,37.87,9.806043667,4.431180808,119.6,0,674.4,108.4,399.9,620.9,56.76,-9999,1204.93,161.28,1204.93,11,10,9,45.9,36.5,30.6,"0.7609227728","0.7609227728","0",0,0,2017,6,20,15,0,2017,6,20,15,30,"2017-06-20","15:00","2017-06-20","15:30","2017-06-20T15:00:00Z","2017-06-20T15:30:00Z",171,171,0,0
"128",201706201530,201706201600,291.3,41.47641658,10.04747843,191.554543,1.190121377,0.3788307,409.841885,7.35197376,37.28602,84.30388,38.11,9.371879528,3.344,133,37.74,9.66256476,3.180192943,133.3,0,598.8,103.3,396.6,600.8,54.08,-9999,1255.43,203.91,1255.43,11,10,9,46.2,37,30.7,"1.137967842","1.137967842","0",0,0,2017,6,20,15,30,2017,6,20,16,0,"2017-06-20","15:30","2017-06-20","16:00","2017-06-20T15:30:00Z","2017-06-20T16:00:00Z",171,171,0,0
"129",201706201600,201706201630,400,66.83936747,11.37927909,245.6793274,0.4398005824,0.2867163,410.7785161,7.495086167,37.66238,84.26645,38.92,9.161631327,3.425,119.7,38.42,9.493408443,3.285020958,120.1,0,727.3,123.5,415.2,619,58.2,-9999,1385.72,200.235,1385.72,11,10,9,46.2,37.4,30.7,"0.4164551278","0.4164551278","0",0,0,2017,6,20,16,0,2017,6,20,16,30,"2017-06-20","16:00","2017-06-20","16:30","2017-06-20T16:00:00Z","2017-06-20T16:30:00Z",171,171,0,0
"130",201706201630,201706201700,54.22,40.50551609,-36.04697017,119.7664756,0.9746009147,0.630068,409.4164054,8.109356385,37.11022,84.25995,37.02,11.02815313,4.846,84.1,37.23,10.59140728,4.715351292,85.4,0,243.7,41.28,424,572.2,46.96,-9999,401.374,57.5925,401.374,10,10,9,46.3,37.8,30.9,"0.9780514198","0.9780514198","0",0,0,2017,6,20,16,30,2017,6,20,17,0,"2017-06-20","16:30","2017-06-20","17:00","2017-06-20T16:30:00Z","2017-06-20T17:00:00Z",171,171,0,0
"131",201706201700,201706201730,1.94,-78.34095422,-9999,-9999,-9999,0.523571,-9999,-9999,34.41592,84.29285,32.31,25.11833566,5.03,38.61,33.72,18.34789509,5.289479157,39.78,0,111.1,23.36,416.5,502.3,33.83,-9999,233.31,29.589,233.31,10,10,9,46,38.1,31,"0.2004958719","0.2906672104","0.09017133842",0,0,2017,6,20,17,0,2017,6,20,17,30,"2017-06-20","17:00","2017-06-20","17:30","2017-06-20T17:00:00Z","2017-06-20T17:30:00Z",171,171,0,0
"132",201706201730,201706201800,12.25,-78.36322844,-9999,-72.85331124,-9999,0.5139365,406.1465687,11.731719,34.94823,84.29578,33.25,19.66879858,3.35,40.81,34.06,16.58394993,3.439057512,24.82,0,129.8,25.55,414.7,506.7,34.11,-9999,264.822,34.755,264.822,10,10,10,45.1,38.2,31.1,"0.2133518161","0.2976283672","0.08427655116",0,0,2017,6,20,17,30,2017,6,20,18,0,"2017-06-20","17:30","2017-06-20","18:00","2017-06-20T17:30:00Z","2017-06-20T18:00:00Z",171,171,0,0
"133",201706201800,201706201830,-12.43,-50.03096667,16.38058095,3.896382011,0.1520250657,0.3770236,404.2933384,9.577234118,35.43626,84.29685,34.46,13.97762913,4.203,99.9,34.98,12.84942686,4.855289057,97.9,0,106,20.43,419.9,517.9,36.02,-9999,205.333,27.2895,205.333,10,10,10,44,38.2,31.2,"-0.1110294798","0.3102176024","0.4212470822",0,0,2017,6,20,18,0,2017,6,20,18,30,"2017-06-20","18:00","2017-06-20","18:30","2017-06-20T18:00:00Z","2017-06-20T18:30:00Z",171,171,0,0
"134",201706201830,201706201900,-52.72,-54.46383,20.64272343,-8.604890906,0.3535994872,0.5092846,404.7018608,9.532399984,35.32341,84.31773,34.15,14.42906048,2.23,330.6,34.9,12.82678352,1.942325417,342,0,48.31,11.83,424.9,514.1,35.54,-9999,89.991,12.768,89.991,10,10,10,43,38,31.4,"0.4274095882","0.4274095882","0",0,0,2017,6,20,18,30,2017,6,20,19,0,"2017-06-20","18:30","2017-06-20","19:00","2017-06-20T18:30:00Z","2017-06-20T19:00:00Z",171,171,0,0
"135",201706201900,201706201930,-78.171,-57.40079058,-14.7446703,1.09977947,-0.5513785394,0.2931799,404.6494786,9.039202636,34.60888,84.33114,33.17,14.65861278,2.379,351,34.17,12.7309271,3.095932209,349.6,0,9.26,4.831,420.7,503.3,33.8,-9999,19.2708,3.08595,19.2708,10,10,10,42.1,37.8,31.5,"-0.4194270242","0.3107251705","0.7301521947",0,0,2017,6,20,19,0,2017,6,20,19,30,"2017-06-20","19:00","2017-06-20","19:30","2017-06-20T19:00:00Z","2017-06-20T19:30:00Z",171,171,0,0
"136",201706201930,201706202000,-83.977,-62.88390427,-3.313173244,-5.743757629,-0.03142674408,0.1346701,405.5332863,9.927937326,33.59481,84.34977,31.82,17.11618841,1.799,26.27,33.01,14.60392008,2.441087122,18.13,0,0,0,414.6,493.5,32.26,-9999,0,0,0,10,10,10,41.3,37.6,31.6,"0.3036126621","0.3036126621","0",0,0,2017,6,20,19,30,2017,6,20,20,0,"2017-06-20","19:30","2017-06-20","20:00","2017-06-20T19:30:00Z","2017-06-20T20:00:00Z",171,171,0,0
"137",201706202000,201706202030,-87.102,-55.78157156,-9999,-9999,-9999,0.07831179,404.6319214,9.231022138,33.51134,84.4031,31.64,15.81086185,0.925,48.69,32.73,13.88453134,0.9327725688,46.98,0,0,0,404.8,485.1,31.02,-9999,0,0,0,10,10,10,40.4,37.3,31.7,"0.3049625564","0.3049625564","0",0,0,2017,6,20,20,0,2017,6,20,20,30,"2017-06-20","20:00","2017-06-20","20:30","2017-06-20T20:00:00Z","2017-06-20T20:30:00Z",171,171,0,0
"138",201706202030,201706202100,-78.72,-52.33383111,-9999,26.3920338,-0.340503763,0.465973,404.9130195,9.187149677,32.97448,84.4553,31.25,16.32220515,2.275,258.7,32.53,14.04105762,1.120056119,252.1,0,0,0,412.3,485.5,31.05,-9999,0,0,0,10,10,10,39.6,37,31.8,"-0.2470088135","0.3071074249","0.5541162384",0,0,2017,6,20,20,30,2017,6,20,21,0,"2017-06-20","20:30","2017-06-20","21:00","2017-06-20T20:30:00Z","2017-06-20T21:00:00Z",171,171,0,0
"139",201706202100,201706202130,-82.56,-47.21245893,-5.81811154,-8.235775643,0.398453807,0.2477172,403.9111449,10.4302593,31.9115,84.52027,30.46,18.92063371,4.202,292,31.33,17.04550958,4.361408969,292.4,0,0,0,407.6,485.1,30.83,-9999,0,0,0,10,10,10,38.9,36.7,31.9,"0.4520295646","0.4520295646","0",0,0,2017,6,20,21,0,2017,6,20,21,30,"2017-06-20","21:00","2017-06-20","21:30","2017-06-20T21:00:00Z","2017-06-20T21:30:00Z",171,171,0,0
"140",201706202130,201706202200,-76.225,-46.86771969,5.266927234,-19.68634062,0.2685821657,0.1577375,403.698055,10.88661824,31.32538,84.5499,29.71,20.50502282,4.027,312.6,30.63,18.70159339,4.740486914,316.7,0,0,0,409.9,481.5,30.33,-9999,0,0,0,10,10,10,38.2,36.5,32,"0.3456973172","0.3456973172","0",0,0,2017,6,20,21,30,2017,6,20,22,0,"2017-06-20","21:30","2017-06-20","22:00","2017-06-20T21:30:00Z","2017-06-20T22:00:00Z",171,171,0,0
"141",201706202200,201706202230,-83.37,-42.08889387,28.83354113,-39.94446383,0.4544665158,0.2429664,403.9200254,10.25000513,31.67507,84.55082,30.12,18.77947429,4.474,340.7,30.97,17.22105456,5.580505921,342.4,0,0,0,403,481.7,30.02,-9999,0,0,0,10,10,10,37.6,36.2,32,"0.4564947986","0.4564947986","0",0,0,2017,6,20,22,0,2017,6,20,22,30,"2017-06-20","22:00","2017-06-20","22:30","2017-06-20T22:00:00Z","2017-06-20T22:30:00Z",171,171,0,0
"142",201706202230,201706202300,-96.354,-40.51359644,4.796796893,-25.9980296,0.009468726326,0.2450891,404.6163025,9.814637661,31.9811,84.54823,30.26,18.02694048,3.172,3.182,31.36,15.96104856,4.201231379,359.9,0,0,0,387.6,478.3,29.38,-9999,0,0,0,10,10,10,37,36,32.1,"0.05196569602","0.3119861095","0.2600204135",0,0,2017,6,20,22,30,2017,6,20,23,0,"2017-06-20","22:30","2017-06-20","23:00","2017-06-20T22:30:00Z","2017-06-20T23:00:00Z",171,171,0,0
"143",201706202300,201706202330,-111.464,-41.19610107,-7.334055986,-43.3851374,0.6609775789,0.4747157,404.1879242,10.1283251,32.06828,84.5374,30.51,18.20806362,5.241,38.25,31.38,16.53166617,5.30224572,33.64,0,0,0,373.7,479.5,29.37,-9999,0,0,0,10,10,10,36.5,35.7,32.1,"0.5859391951","0.5859391951","0",0,0,2017,6,20,23,0,2017,6,20,23,30,"2017-06-20","23:00","2017-06-20","23:30","2017-06-20T23:00:00Z","2017-06-20T23:30:00Z",171,171,0,0
"144",201706202330,201706210000,-110.346,-42.56368533,-9999,-9999,-9999,0.3387916,404.3392901,10.28302878,31.37039,84.5207,29.84,19.15031383,4.957,42.91,30.72,17.50457587,4.672066999,40.37,0,0,0,370.9,475.5,28.83,-9999,0,0,0,9,10,10,35.9,35.4,32.2,"0.31376328530000003","0.31376328530000003","0",0,0,2017,6,20,23,30,2017,6,21,0,0,"2017-06-20","23:30","2017-06-21","00:00","2017-06-20T23:30:00Z","2017-06-21T00:00:00Z",171,172,0,0
"145",201706210000,201706210030,-103.189,-41.82444813,-9999,-9999,-9999,0.2643931,403.894433,10.4980234,31.19951,84.49755,29.54,19.912518,4.027,40.46,30.47,18.181979,4.228169603,36.42,0,0,0,375.9,473.5,28.39,-9999,0,0,0,10,10,10,35.4,35.2,32.2,"0.315366613","0.315366613","0",0,0,2017,6,21,0,0,2017,6,21,0,30,"2017-06-21","00:00","2017-06-21","00:30","2017-06-21T00:00:00Z","2017-06-21T00:30:00Z",172,172,0,6.35
"146",201706210030,201706210100,-104.423,-37.70620853,-9999,-9999,-9999,0.2664436,403.2905601,11.00718217,30.91628,84.47013,29.16,21.30678797,3.65,45.96,30.12,19.52744245,3.590923187,42.15,0,0,0,371.8,470.4,27.91,-9999,0,0,0,10,10,10,34.9,34.9,32.2,"0.315871492","0.315871492","0",0,0,2017,6,21,0,30,2017,6,21,1,0,"2017-06-21","00:30","2017-06-21","01:00","2017-06-21T00:30:00Z","2017-06-21T01:00:00Z",172,172,0,6.35
"147",201706210100,201706210130,-104.689,-39.0291792,9.028653221,-35.22214014,0.2509197957,0.3910102,403.0636219,11.0451471,30.52574,84.4703,28.63,21.89775595,2.568,83.1,29.68,20.15886119,2.101599256,78.09,0,0,0,365.7,463.9,26.89,-9999,0,0,0,9,10,10,34.5,34.7,32.2,"0.290192523","0.3153504743","0.02515795128",0,0,2017,6,21,1,0,2017,6,21,1,30,"2017-06-21","01:00","2017-06-21","01:30","2017-06-21T01:00:00Z","2017-06-21T01:30:00Z",172,172,0,6.35
"148",201706210130,201706210200,-103.377,-39.20258587,-2.777751041,-14.37152815,0.1319080377,0.1879971,403.0050775,10.60039721,31.00117,84.46115,28.62,21.24541828,2.569,81.6,30.21,18.70267186,2.864723583,83.4,0,0,0,364.1,461.1,26.56,-9999,0,0,0,10,10,10,34,34.5,32.2,"0.05743531046","0.3255661169","0.2681308065",0,0,2017,6,21,1,30,2017,6,21,2,0,"2017-06-21","01:30","2017-06-21","02:00","2017-06-21T01:30:00Z","2017-06-21T02:00:00Z",172,172,0,6.35
"149",201706210200,201706210230,-97.397,-45.74839689,-2.235971567,7.740515353,-0.2190302353,0.09330965,403.1691895,10.5341728,29.82477,84.43208,26.8,23.38872668,2.316,76.98,28.94,20.09571173,2.658384474,83.7,0,0,0,360.3,451.7,25.28,-9999,0,0,0,9,10,10,33.5,34.2,32.1,"0.315693815","0.315693815","0",0,0,2017,6,21,2,0,2017,6,21,2,30,"2017-06-21","02:00","2017-06-21","02:30","2017-06-21T02:00:00Z","2017-06-21T02:30:00Z",172,172,0,6.35
"150",201706210230,201706210300,-95.289,-40.86392,-5.941412955,-17.87564782,0.2948126793,0.1157672,402.7268457,9.826671787,30.4977,84.41445,26.99,21.85398278,2.476,87,29.62,17.95978778,3.085923208,87.3,0,0,0,361.6,451.2,24.92,-9999,0,0,0,9,10,10,33.1,34,32.1,"0.3277365925","0.3277365925","0",0,0,2017,6,21,2,30,2017,6,21,3,0,"2017-06-21","02:30","2017-06-21","03:00","2017-06-21T02:30:00Z","2017-06-21T03:00:00Z",172,172,0,6.35
"151",201706210300,201706210330,-96.195,-36.54842649,-0.1189860161,-11.89811935,0.03283264521,0.2582051,403.1289908,9.639453693,29.81828,84.41711,27.23,20.86112974,1.992,88.6,29.16,18.05878586,2.623984627,93.9,0,0,0,358.7,448.9,24.64,-9999,0,0,0,9,10,10,32.6,33.7,32.1,"0.1632084028","0.3268692562","0.1636608534",0,0,2017,6,21,3,0,2017,6,21,3,30,"2017-06-21","03:00","2017-06-21","03:30","2017-06-21T03:00:00Z","2017-06-21T03:30:00Z",172,172,0,6.35
"152",201706210330,201706210400,-91.388,-44.64982107,0.5566551819,-6.049607183,-0.02544628464,0.07611498,403.0779807,9.712029991,29.04466,84.42736,26.66,21.60240609,0.767,99.7,28.36,19.11709556,1.238510482,104.2,0,0,0,354.3,439.2,23.1,-9999,0,0,0,9,10,10,32.2,33.5,32,"0.3219754063","0.3219754063","0",0,0,2017,6,21,3,30,2017,6,21,4,0,"2017-06-21","03:30","2017-06-21","04:00","2017-06-21T03:30:00Z","2017-06-21T04:00:00Z",172,172,0,6.35
"153",201706210400,201706210430,-92.285,-46.77160489,-0.6720855735,-4.177446122,0.02421609736,0.2009173,402.5846631,9.847833521,28.80145,84.41836,26.18,22.50432709,1.615,91.8,27.88,20.01567793,1.788966635,100.9,0,0,0,352.7,439.1,22.96,-9999,0,0,0,9,10,10,31.7,33.3,32,"0.02904033978","0.3206886969","0.2916483571",0,0,2017,6,21,4,0,2017,6,21,4,30,"2017-06-21","04:00","2017-06-21","04:30","2017-06-21T04:00:00Z","2017-06-21T04:30:00Z",172,172,0,6.35
"154",201706210430,201706210500,-99.423,-34.74602431,0.7802608518,-9.698828935,0.09070228082,0.1005074,402.6785145,9.990598604,29.15906,84.4165,26.32,22.73541548,3.025,80.5,28.3,19.83092038,3.525610018,83.7,0,0,0,352.1,445.9,24.25,-9999,0,0,0,9,9,10,31.3,33,31.9,"0.33000175390000003","0.33000175390000003","0",0,0,2017,6,21,4,30,2017,6,21,5,0,"2017-06-21","04:30","2017-06-21","05:00","2017-06-21T04:30:00Z","2017-06-21T05:00:00Z",172,172,0,6.35
"155",201706210500,201706210530,-94.397,-33.8777972,0.2778377447,-6.90893837,0.05562000676,0.1694118,402.619804,10.06027248,29.04335,84.43555,26.38,22.80578858,2.122,80,28.22,20.07784984,2.592323223,83.6,0,0,0,350.9,443.5,23.75,-9999,12.1806,1.80705,12.1806,9,9,10,30.9,32.8,31.9,"0.06884020878","0.3334638717","0.2646236629",0,0,2017,6,21,5,0,2017,6,21,5,30,"2017-06-21","05:00","2017-06-21","05:30","2017-06-21T05:00:00Z","2017-06-21T05:30:00Z",172,172,0,6.35
"156",201706210530,201706210600,-72.64,-35.89414258,-0.4046894551,-3.543559284,0.1108706147,0.1031793,402.6772849,10.01216405,29.20574,84.44848,26.63,22.37492704,2.083,83.9,28.5,19.64720834,2.606888524,88.1,0,38.27,15.31,351.1,446.7,24.33,-9999,84.032,13.818,84.032,9,9,10,30.5,32.5,31.8,"0.78661474","0.78661474","0",0,0,2017,6,21,5,30,2017,6,21,6,0,"2017-06-21","05:30","2017-06-21","06:00","2017-06-21T05:30:00Z","2017-06-21T06:00:00Z",172,172,0,6.35
"157",201706210600,201706210630,-25.16,-23.27002258,2.403891741,-5.032555398,0.04135953302,0.103829,403.6835042,10.02740914,29.48323,84.45578,28.6,20.07120973,1.445,99.9,29.28,18.72628572,2.072514948,97.2,0,123.3,38.56,354.6,464.5,27.03,-9999,247.652,41.3595,247.652,9,9,10,30.2,32.3,31.8,"0.5414827073","0.5414827073","0",0,0,2017,6,21,6,0,2017,6,21,6,30,"2017-06-21","06:00","2017-06-21","06:30","2017-06-21T06:00:00Z","2017-06-21T06:30:00Z",172,172,0,6.35
"158",201706210630,201706210700,46.6,-18.98590542,10.14855414,30.92309731,0.1285899521,0.1455098,404.1340631,10.00253853,30.85892,84.46979,30.94,17.40580361,1.591,122.8,30.76,16.98917035,1.877090081,121.8,0,226.9,55.3,361,486,31.04,-9999,448.945,71.6205,448.945,9,9,10,30,32.1,31.7,"0.3152820597","0.379215738","0.0639336783",0,0,2017,6,21,6,30,2017,6,21,7,0,"2017-06-21","06:30","2017-06-21","07:00","2017-06-21T06:30:00Z","2017-06-21T07:00:00Z",172,172,0,6.35
"159",201706210700,201706210730,123.93,-4.982536,5.813387974,100.1325759,0.4301474881,0.1681997,404.4344322,9.906253429,31.86743,84.48421,32.37,15.96258527,1.548,121.7,31.96,15.50550977,1.873301424,117.8,0,329.5,66.47,366.8,505.9,34.91,-9999,655.187,98.07,655.187,9,9,10,29.8,31.9,31.6,"0.2961272861","0.3998953742","0.1037680881",0,0,2017,6,21,7,0,2017,6,21,7,30,"2017-06-21","07:00","2017-06-21","07:30","2017-06-21T07:00:00Z","2017-06-21T07:30:00Z",172,172,0,6.35
"160",201706210730,201706210800,211.06,3.521690133,-13.5297465,121.2535074,-0.9833024455,0.2996478,405.6386472,10.00880442,32.29228,84.50525,32.51,16.16359391,2.249,241.1,32.48,15.10310513,1.679612427,234.1,0,439.8,77.84,371.6,522.5,38.08,-9999,873.65,123.48,873.65,9,9,10,29.9,31.8,31.5,"0.1108308236","0.4120757394","0.3012449158",0,0,2017,6,21,7,30,2017,6,21,8,0,"2017-06-21","07:30","2017-06-21","08:00","2017-06-21T07:30:00Z","2017-06-21T08:00:00Z",172,172,0,6.35
"161",201706210800,201706210830,299.8,4.115982222,9.794905413,134.6112764,0.4649870887,0.1841928,405.6628922,10.2530905,32.16733,84.51365,32.15,16.82560772,2.833,257.1,31.9,16.1088721,2.82018225,259.2,0,555.6,92.8,373.3,536.3,40.45,-9999,1094.84,147.945,1094.84,9,9,10,30.1,31.7,31.5,"0.549480018","0.549480018","0",0,0,2017,6,21,8,0,2017,6,21,8,30,"2017-06-21","08:00","2017-06-21","08:30","2017-06-21T08:00:00Z","2017-06-21T08:30:00Z",172,172,0,6.35
