date,meanAT2,meanAT6,sum_R,rain_events,meanRH2,meanRH6,meanSWC5,meanSWC15,meanSWC30,meanST5,meanST15,meanST30,meanNEE,meanGPP,meanRECO,sdReco,pulseduration_S,pulseduration_M,pulseduration_L,max_pulse_duration,rain_event,days_since_rain_event
2016-08-17,25.319166666666668,25.932083333333335,0,0,27.90345,25.259254166666665,11.645833333333334,13.5625,14.102316666666667,27.258333333333333,28.391666666666666,26.514583333333334,-0.5487412323291667,2.5042882731958334,1.9555470407916666,0.46824878740984227,0,0,0,0,0,8
2016-08-18,24.839791666666667,25.628125,0,0,30.7064375,27.840245833333334,11.0625,13.208333333333334,14.046016666666667,27.4375,28.452083333333334,26.810416666666665,-0.9071537142435416,2.5955343992083333,1.6883806849166667,0.23952495552021216,0,0,0,0,0,9
2016-10-10,21.93166666666667,23.159791666666667,0,0,30.8416,27.42339375,13.4375,14.5625,15.40308125,19.99375,21.389583333333334,20.502083333333335,-0.5593093610479166,1.97781114724375,1.418501786125,0.16297924859472127,0,0,0,0,0,8
2016-10-11,21.983333333333334,23.108541666666667,0,0,26.343739583333335,23.4402875,13.083333333333334,14.083333333333334,15.340508333333334,19.904166666666665,21.4375,20.677083333333332,-0.5604276661508333,1.7512123737,1.1907847075291667,0.1475153655657239,0,0,0,0,0,9
2016-10-12,21.216458333333332,22.421458333333334,0,0,21.780166666666666,19.21484375,12.583333333333334,14,15.142375,19.86875,21.525,20.735416666666666,-0.5765580831729167,1.4896868692470833,0.91312878601875,0.13255331946936963,0,0,0,0,0,10
2016-10-13,20.173125,21.559583333333332,0,0,14.530310416666667,12.649110416666666,12.208333333333334,13.625,14.963991666666667,19.041666666666668,20.9625,20.616666666666667,-0.614802552414375,1.2926031639541666,0.67780061155,0.093362908524426,0,0,0,0,0,11
2016-10-14,21.833333333333332,22.983125,0,0,16.450954166666666,14.486904166666667,11.895833333333334,13.395833333333334,14.726566666666667,19.202083333333334,20.864583333333332,20.402083333333334,-0.49480076456958333,1.0298623460770833,0.5350615815541667,0.06575024409087335,0,0,0,0,0,12
2016-10-15,21.654375,22.924166666666668,0,0,21.650322916666667,19.1467,11.770833333333334,13.291666666666666,14.669075,19.6125,21.20625,20.489583333333332,-0.6844391464739374,1.1333688469958334,0.448929700475,0.10993898925620611,0,0,0,0,0,13
2016-10-16,21.07625,22.256458333333335,0,0,24.1267375,21.60850625,11.416666666666666,13.270833333333334,14.622316666666666,19.702083333333334,21.525,20.591666666666665,-0.5325152696070833,0.9794120356125,0.44689676597291667,0.16603158923505468,0,0,0,0,0,14
2016-10-17,20.485208333333333,21.844791666666666,0,0,21.9725875,19.3024625,11.25,13,14.36895,19.508333333333333,21.202083333333334,20.597916666666666,-0.5177491224375,0.947565824335,0.4298167018875,0.10563818523204896,0,0,0,0,0,15
2016-10-18,20.688125,22.071875,0,0,20.990875,18.4142625,10.916666666666666,12.916666666666666,14.447747916666666,19.24375,20.852083333333333,20.491666666666667,-0.5111299102925,0.9730202865787501,0.46189037632708335,0.07423118088263886,0,0,0,0,0,16
2016-10-19,20.3025,21.406666666666666,0,0,27.41385,24.6527125,10.4375,12.8125,14.20315,19.352083333333333,20.854166666666668,20.447916666666668,-0.35044147477897913,0.8817040482310416,0.5312625734958334,0.24475935448577746,0,0,0,0,0,17
2016-10-20,19.140625,19.815,0,0,26.873697916666668,25.314035416666666,10.25,12.708333333333334,14.014158333333333,19.085416666666667,20.625,20.389583333333334,-0.12991633639395833,0.71016240226875,0.58024606589375,0.2001798782517944,0,0,0,0,0,18
2016-10-21,19.293333333333333,19.815208333333334,0,0,34.799252083333336,33.6064,10.208333333333334,12.625,13.85763125,19.34375,20.895833333333332,20.341666666666665,-0.10966999482125,0.7286301485890834,0.6189601537979167,0.12643900041374842,0,0,0,0,0,19
2016-10-22,21.169375,22.141458333333333,0,0,33.046902083333336,30.217529166666665,10.041666666666666,12.625,13.825975,19.983333333333334,21.370833333333334,20.50625,-0.11326463238854168,0.83930632343875,0.7260416910708334,0.14145892448867428,0,0,0,0,0,20
2016-10-23,20.386458333333334,21.583541666666665,0,0,35.91627916666667,32.65321875,9.833333333333334,12.625,13.820597916666667,19.839583333333334,21.422916666666666,20.729166666666668,-0.18456486627604166,0.9687162085979166,0.7841513423270834,0.13423460771379006,0,0,0,0,0,21
2016-10-24,21.249791666666667,22.035,0,0,35.970852083333334,33.8794,9.645833333333334,12.458333333333334,13.606104166666666,19.727083333333333,21.141666666666666,20.5125,-0.015715246503958332,0.87461074157125,0.8588954950291666,0.2520925931344524,0,0,0,0,0,22
2016-10-25,20.138125,21.126458333333332,0,0,41.84104166666667,38.96703125,9.645833333333334,12.354166666666666,13.602460416666666,20.220833333333335,21.64375,20.75625,-0.15799556710416668,0.9447578031229167,0.7867622360104166,0.3873683648453388,0,0,0,0,0,23
2016-10-26,21.45375,22.19625,0,0,35.05175833333333,32.99440833333333,9.583333333333334,12.3125,13.504616666666667,20.277083333333334,21.6,20.88125,0.009033474345208329,0.77491115989375,0.78394463425625,0.26072068603199194,0,0,0,0,0,24
2016-10-27,21.13104166666667,22.017916666666668,0,0,27.650783333333333,25.560866666666666,9.291666666666666,12.229166666666666,13.3283875,20.208333333333332,21.69375,20.95,0.08916902480479166,0.5429023847872917,0.6320714096,0.09168321040662972,0,0,0,0,0,25
2016-10-28,21.136041666666667,22.093333333333334,0,0,29.169733333333333,26.931108333333334,9.25,12.0625,13.2131,20.110416666666666,21.708333333333332,20.931250000000002,0.01272677407041666,0.5703880795875,0.5831148536979167,0.1012450280088453,0,0,0,0,0,26
2016-10-29,21.467083333333335,22.513958333333335,0,0,31.89426875,29.16800625,9.166666666666666,12.020833333333334,13.231729166666666,20.091666666666665,21.547916666666666,20.845833333333335,-0.017838435420624996,0.5193367962520833,0.5014983608708333,0.08719612807163721,0,0,0,0,0,27
2016-10-30,21.627708333333334,22.506458333333335,0,0,29.017733333333332,26.8786125,9,12,13.049529166666666,20.00625,21.447916666666668,20.877083333333335,0.044701628031458336,0.40975371751458334,0.45445534553333333,0.0849960901238114,0,0,0,0,0,28
2016-10-31,19.239166666666666,20.260208333333335,0,0,35.63094375,32.97646041666667,8.833333333333334,11.958333333333334,12.913977083333334,19.589583333333334,21.210416666666667,20.814583333333335,-0.047510849005,0.4225439861570208,0.37503313714791664,0.10066276412160163,0,0,0,0,0,29
2016-11-01,17.20125,17.934375,0,0,46.9468,45.81042291666667,8.666666666666666,11.979166666666666,12.8155,18.6875,20.320833333333333,20.602083333333333,-0.08834343718791667,0.4314711267514583,0.34312768956458334,0.0444294630248385,0,0,0,0,0,30
2016-11-02,15.122708333333334,15.854375,1.524,2,55.349825,53.06998333333333,8.333333333333334,11.395833333333334,12.71075625,17.275,19.060416666666665,19.86875,-0.027467134437916672,0.49101723154416665,0.46355009709791667,0.15336079794593513,0,0,0,0,0,31
2016-11-03,15.195208333333333,15.704583333333334,0,0,60.8467125,59.88865416666667,8.166666666666666,11,12.579008333333332,16.002083333333335,17.733333333333334,19.285416666666666,0.3778678057175,0.389946788705,0.7678145944208333,0.3522757986958224,0,0,0,0,0,32
2016-11-04,14.459583333333333,15.119375,0,0,55.50818125,53.390627083333335,8.208333333333334,11.020833333333334,12.575352083333334,15.80625,17.666666666666668,18.69375,0.17019928325979167,0.49128642171925,0.66148570500625,0.11736699600971198,0,0,0,0,0,33
2016-11-05,14.357916666666666,15.158333333333333,0,0,46.5272,44.81846458333333,8.354166666666666,11,12.40451875,15.352083333333333,17.1125,18.30625,0.018792972736621665,0.5848500751927084,0.6036430479458333,0.10615318270741565,0,0,0,0,0,34
2016-11-06,15.0975,16.212083333333332,0,0,46.465889583333336,43.790625,8.395833333333334,10.979166666666666,12.483825,15.34375,17.0625,18.014583333333334,0.05181240484479166,0.48712584853958335,0.5389382533708333,0.0848665258406755,0,0,0,0,0,35
2016-11-07,16.744583333333335,17.554583333333333,0,0,37.929295833333335,36.1242,8.354166666666666,10.958333333333334,12.404054166666667,15.68125,17.220833333333335,17.841666666666665,0.09440892193020833,0.38151398490625,0.47592290685625,0.0724516483757303,0,0,0,0,0,36
2016-11-08,15.604583333333332,16.185625,0,0,34.41368125,33.50364583333333,8.291666666666666,11,12.114895833333334,16.14375,17.610416666666666,17.983333333333334,0.078794715990625,0.33864833879525,0.41744305477291666,0.06399055887325744,0,0,0,0,0,37
2016-11-09,12.716854166666666,13.103333333333333,0,0,31.05625,30.766795833333333,8.083333333333334,10.9375,12.1097375,15.30625,17.160416666666666,17.858333333333334,-0.16314581683854168,0.5173458284464584,0.35420001161875,0.1261747871954922,0,0,0,0,0,38
2016-11-10,10.76025,11.250354166666666,0,0,52.04272291666667,52.22825208333333,7.9375,10.5625,12.040741666666667,14.21875,16.15833333333333,17.36875,0.012096449892916665,0.3093088160252083,0.32140526592708335,0.12612068222970127,0,0,0,0,0,39
2016-11-11,12.085583333333334,12.9575,0,0,49.737275,47.95908333333333,7.916666666666667,10.4375,11.97805625,14.079166666666667,15.73125,16.9375,6.378595937499984e-4,0.2994375660757708,0.30007542565625,0.06471812959218827,0,0,0,0,0,40
2016-11-12,12.291,12.980416666666667,0,0,46.846758333333334,45.861716666666666,7.770833333333333,10.333333333333334,11.816789583333334,14.022916666666667,15.758333333333333,16.71875,0.027033309673541665,0.2824352658910417,0.3094685755666667,0.06518941234969311,0,0,0,0,0,41
2016-11-13,14.39625,15.440833333333334,0,0,32.9902375,31.372620833333333,7.75,10.3125,11.790316666666667,13.952083333333334,15.635416666666666,16.541666666666668,0.09143664187441666,0.23571251355229167,0.32714915542916667,0.11419964879646262,0,0,0,0,0,42
2016-11-14,15.795625,16.916666666666668,0,0,21.651745833333333,20.280989583333334,7.645833333333333,10.25,11.810608333333333,13.80625,15.477083333333333,16.379166666666666,0.07861824037866666,0.21735686866208334,0.29597510905208335,0.08822376838243418,0,0,0,0,0,43
2016-11-15,17.077291666666667,18.611666666666668,0,0,14.798683333333333,13.771254166666667,7.666666666666667,10.3125,11.715579166666666,14.302083333333334,15.747916666666667,16.320833333333333,0.10183754639466666,0.15355342554791668,0.2553909719375,0.03655875701101447,0,0,0,0,0,44
2016-11-16,17.282916666666665,18.359583333333333,0,0,20.005125,18.86711875,7.520833333333333,10.083333333333334,11.711270833333334,14.35,15.541666666666666,16.329166666666666,0.036869868268958335,0.187412185215,0.22428205347916666,0.037581718511573374,0,0,0,0,0,45
2016-11-17,13.216458333333334,13.942708333333334,0,0,32.10899583333333,31.10925,7.375,10.104166666666666,11.620639583333334,14.13125,15.829166666666667,16.3,0.13845257753770834,0.09601546232020833,0.23446803985208334,0.1369524888972025,0,0,0,0,0,46
2016-11-18,12.8449375,13.576041666666667,0,0,23.216227083333333,22.3877875,7.291666666666667,10,11.61183125,12.945833333333333,14.747916666666667,15.91875,0.07623465811679167,0.13653486535625,0.21276952347708333,0.07197982250327466,0,0,0,0,0,47
2016-11-19,13.514791666666667,14.278541666666667,0,0,23.798108333333335,23.021470833333332,7.270833333333333,10,11.46541875,13.497916666666667,15.083333333333334,15.758333333333333,0.05761336762227083,0.21947993761375,0.27709330524375,0.07655712562284007,0,0,0,0,0,48
2016-11-20,15.71125,16.256458333333335,0,0,25.710766666666668,25.173770833333332,7.3125,10,11.421172916666666,14.9,15.7125,15.91875,0.15082060686354168,0.17514521134145833,0.3259658182,0.10462315609338584,0,0,0,0,0,49
2016-11-21,13.268666666666666,13.950916666666666,0,0,42.78307291666667,41.490966666666665,7.229166666666667,10,11.607589583333333,14.864583333333334,16.102083333333333,16.24791666666667,0.46103978454698125,0.05390068653125,0.514940471075,0.3898857893482751,0,0,0,0,0,50
2016-11-22,8.679020833333333,9.690166666666666,0,0,58.589025,56.85607708333333,6.9375,10,11.6849625,12.2875,14.3625,15.814583333333333,0.10239220279920834,0.10376030930208333,0.2061525121,0.09881926999672945,0,0,0,0,0,51
2016-11-23,11.820708333333334,12.765708333333333,0,0,31.726970833333333,30.2780375,6.729166666666667,9.770833333333334,11.916908333333334,11.864583333333334,13.58125,15.145833333333334,0.107486668775,0.094524136521875,0.20201080529791668,0.09125528006003966,0,0,0,0,0,52
2016-11-24,12.577520833333333,13.531458333333333,0,0,24.353379166666667,23.1266375,6.9375,9.75,11.668310416666667,12.158333333333333,13.65,14.89375,0.10293779928445834,0.0942810225964375,0.19721882187916667,0.09212093917756217,0,0,0,0,0,53
2016-11-25,11.285333333333334,11.995625,0,0,22.907035416666666,22.379510416666665,6.666666666666667,9.833333333333334,11.50499375,12.15,13.50625,14.76875,0.06838322888339583,0.10907777925983334,0.17746100814375,0.09376214562525262,0,0,0,0,0,54
2016-11-26,12.291208333333334,12.983333333333333,0,0,35.91708125,35.04598125,6.791666666666667,9.708333333333334,11.288566666666666,12.191666666666666,13.254166666666666,14.554166666666667,0.09591392013535417,0.169812683449375,0.26572660359583333,0.09394554017349835,0,0,0,0,0,55
2016-11-27,8.649354166666667,9.095145833333333,0,0,41.66101041666666,42.14526875,6.729166666666667,9.895833333333334,11.16286875,12.229166666666666,13.597916666666666,14.622916666666667,0.344631856943125,0.13611665277430626,0.4807485097083333,0.17070408030614054,0,0,0,0,0,56
2016-11-28,4.8096250000000005,5.2564166666666665,1.27,4,63.41495,63.229820833333335,6.270833333333333,9.020833333333334,10.923441666666667,9.891666666666667,11.539583333333333,14.0625,0.23364093476064582,0.10172750312625001,0.3353684378875,0.18731199442882712,0,0,0,0,0,57
2016-11-29,3.5612083333333335,4.2438125,0.508,2,61.48756458333333,60.42786666666667,6.208333333333333,9,10.959322916666666,8.910416666666666,10.533333333333333,13.397916666666667,0.30760824919625,0.01240194098875,0.32001019018541665,0.17917831127372139,0,0,0,0,0,58
2016-11-30,4.675,5.6756874999999996,0,0,33.6788375,32.25630208333333,5.979166666666667,8.791666666666666,10.62465,6.54375,8.464583333333334,12.241666666666667,0.12905554635364583,0.0627422576350625,0.19179780398333332,0.10097744694987432,0,0,0,0,0,59
2016-12-01,8.566041666666667,9.717270833333334,0,0,26.987691666666667,25.360772916666665,6.208333333333333,8.875,10.5322875,7.345833333333333,8.797916666666667,11.583333333333334,0.05651534588870833,0.08933468995083334,0.145850035841875,0.10602744781704429,0,0,0,0,0,60
2016-12-02,6.488770833333334,7.178375,0,0,31.532295833333333,31.194735416666667,6.208333333333333,9,10.576995833333333,7.783333333333333,9.214583333333334,11.495833333333334,0.012131906946458333,0.08307204608520834,0.09520395304020833,0.12981260903996883,0,0,0,0,0,61
2016-12-03,6.0706875,6.540625,0,0,69.01930416666667,70.10664583333333,6.3125,9,10.717616666666666,8.63125,9.952083333333333,11.502083333333333,0.00515520874884375,0.09207804454075,0.097233253298125,0.1567448180801993,0,0,0,0,0,62
2016-12-04,6.924875,7.884291666666667,0,0,51.448458333333335,50.36921041666667,6.1875,9,10.58960625,8.139583333333334,9.854166666666666,11.51875,0.008198683826875003,0.07365360846833334,0.08185229229354167,0.1222739703722012,0,0,0,0,0,63
2016-12-05,8.951625,10.072041666666667,0,0,36.686110416666665,34.90603958333333,6.1875,9,10.551704166666667,8.308333333333334,9.860416666666667,11.36875,0.036621854639791666,0.074076649635625,0.11069850427645833,0.13763867275263417,0,0,0,0,0,64
2016-12-06,9.100249999999999,9.7930625,0,0,47.881172916666664,47.54159583333333,6.333333333333333,9,10.469122916666667,8.685416666666667,10.197916666666666,11.422916666666666,0.08518800884270833,0.06815221328375,0.15334022212583334,0.15665460215650961,0,0,0,0,0,65
2016-12-07,8.839458333333333,9.509354166666666,0,0,56.04861458333333,55.829745833333334,6.375,9,10.66828125,9.691666666666666,10.747916666666667,11.6125,0.062987757293125,0.035946345525,0.09893410281895833,0.08793132832843431,0,0,0,0,0,66
2016-12-08,9.429666666666666,10.360520833333334,0,0,52.467075,51.097675,6.354166666666667,9,10.67379375,9.483333333333333,10.927083333333334,11.775,0.10707812046979166,0.02150953683416667,0.12858765730166666,0.12044807868658684,0,0,0,0,0,67
2016-12-09,10.323541666666667,11.449625000000001,0,0,46.164745833333335,44.08750833333333,6.270833333333333,9,10.61051875,9.391666666666667,10.927083333333334,11.8125,0.15748269353125,0.016091102632083333,0.17357379616208332,0.1942564706550302,0,0,0,0,0,68
2016-12-10,12.301604166666667,13.4425,0,0,36.86861041666667,34.8729125,6.354166666666667,9.0625,10.4906,10.070833333333333,11.495833333333334,11.925,0.13238657314020832,0.03134013438979167,0.16372670752791665,0.1566722729078356,0,0,0,0,0,69
2016-12-11,12.863125,13.974375,0,0,33.0987625,30.989083333333333,6.375,9.041666666666666,10.56643125,10.64375,11.825,12.1625,0.10919930168760417,0.0277502052066875,0.1369495068925,0.09158861758634083,0,0,0,0,0,70
2016-12-12,12.915000000000001,14.05625,0,0,41.02905,38.712691666666665,6.354166666666667,9.020833333333334,10.632302083333334,10.947916666666666,12.025,12.370833333333334,0.09651650462827083,0.038641630100625,0.13515813472875,0.05143114078186382,0,0,0,0,0,71
2016-12-13,12.592833333333333,13.850416666666666,0,0,46.81750208333333,43.98017708333333,6.375,9.041666666666666,10.722758333333333,11.195833333333333,12.26875,12.552083333333334,0.12187850371220833,0.038574207651875,0.16045271136625,0.08029003946179437,0,0,0,0,0,72
2016-12-14,14.524166666666666,15.98875,0,0,36.505122916666664,33.99887291666666,6.375,9.104166666666666,10.602445833333332,11.175,12.464583333333334,12.652083333333334,0.1208415882875,0.09571948633991667,0.216561074625,0.0751846774159439,0,0,0,0,0,73
2016-12-15,15.996875,17.39375,0,0,19.92205625,18.355179166666666,6.354166666666667,9.1875,10.430514583333334,11.520833333333334,12.825,12.814583333333333,0.228797312611875,0.07831472891145834,0.3071120415208333,0.12000951610531846,0,0,0,0,0,74
2016-12-16,14.65625,15.302083333333334,0,0,26.807027083333335,26.340716666666665,6.395833333333333,9.25,10.482904166666668,12.320833333333333,13.241666666666667,13.004166666666666,0.5026531258347917,0.034337834186666666,0.5369909600229167,0.3515488413620077,0,0,0,0,0,75
2016-12-17,5.030145833333333,5.6425833333333335,0.762,2,52.86485,52.676520833333335,6.083333333333333,9,10.522491666666667,10.622916666666667,12.245833333333334,13.339583333333334,0.476225084761875,0.04501812196875,0.5212432067333334,0.6299396918579976,0,0,0,0,0,76
2016-12-18,5.268979166666667,6.069604166666666,0,0,41.89388125,41.490597916666665,5.645833333333333,8.5625,10.206522916666666,7.204166666666667,8.908333333333333,11.933333333333334,0.10860064836791666,0.14705245510029166,0.2556531034625,0.07846605947154936,0,0,0,0,0,77
2016-12-19,8.21975,8.8404375,0,0,35.48648958333333,35.242410416666665,5.833333333333333,8.8125,10.206060416666666,8.71875,9.864583333333334,11.38125,0.14766303978083334,0.22784949611833333,0.3755125359,0.10304115470759673,0,0,0,0,0,78
2016-12-20,11.677833333333334,12.437895833333334,0,0,32.19266458333333,31.359039583333335,5.875,8.791666666666666,10.235379166666666,9.41875,10.322916666666666,11.41875,0.20653721875856249,0.35748228007125,0.56401949883125,0.15451775312049457,0,0,0,0,0,79
2016-12-21,12.078333333333333,12.701875,4.064,5,63.57321458333333,62.002347916666665,6.0625,9,10.369320833333333,11.66875,12.039583333333333,12.09375,0.5786146121572917,0.175280354634375,0.7538949667958333,0.5344187046731121,0,0,0,0,0,80
2016-12-22,10.409833333333333,10.870708333333333,12.954,12,94.76028333333333,91.33291666666666,17.729166666666668,11.520833333333334,10.381889583333333,11.46875,12.064583333333333,12.452083333333334,0.5501800341958333,0.16421233804535418,0.7143923722375,0.19936268203572932,0,0,0,0,1,0
2017-01-05,9.475208333333333,10.585583333333334,0,0,54.16064897520833,51.60847355958333,16.458333333333332,18.604166666666668,NA,7.716666666666667,8.747916666666667,9.627083333333333,0.27256581595027085,0.040443487134683334,0.3130093030875,0.18292571841288002,0,14,0,14,0,14
2017-01-06,7.553354166666667,8.363229166666667,0,0,55.19398569145833,53.91038268145833,15.979166666666666,18,NA,7.622916666666667,8.81875,9.7375,0.26879754959833335,0.024662619079791667,0.29346016867708336,0.1826247592580037,0,0,0,0,0,15
2017-01-07,8.738854166666666,9.7115,0,0,46.150777923125,44.11683650229167,15.333333333333334,17.645833333333332,NA,6.85,8.15,9.3375,0.151893203625625,0.061333400800625,0.21322660442708333,0.1038402309354961,0,0,0,0,0,16
2017-01-08,13.606229166666667,14.829791666666667,0,0,38.63039715708334,35.662546087083335,15.291666666666666,17.4375,NA,8.554166666666667,9.4375,9.510416666666666,0.08017306836583334,0.16739102205022918,0.24756409042291666,0.11463650408574734,0,0,0,0,0,17
2017-01-09,14.752708333333333,15.935208333333334,0,0,36.94651893229167,34.27428289479167,15.25,17.229166666666668,NA,9.825,10.554166666666667,10.297916666666667,0.277690355156875,0.0858998397075,0.3635901948625,0.2507599909944571,0,0,0,0,0,18
2017-01-10,12.245916666666666,13.418333333333333,0,0,30.119474324583333,27.78991355,14.875,17,NA,9.0375,10.40625,10.591666666666667,0.139156469861375,0.06389078396458334,0.203047253825,0.06472266584576913,0,0,0,0,0,19
2017-01-11,11.456854166666666,12.499666666666666,0,0,28.440181909375,26.614606517291666,14.395833333333334,16.770833333333332,NA,8.341666666666667,9.89375,10.34375,0.13125656711883332,0.07007409128401042,0.20133065840208333,0.06307519767128916,0,0,0,0,0,20
2017-01-12,11.669104166666667,12.771770833333333,0,0,24.58145416,22.932092583333333,14.125,16.333333333333332,NA,7.995833333333334,9.452083333333333,10.135416666666666,0.19909184255780418,0.08456889443416667,0.2836607369875,0.0809592566758723,0,0,0,0,0,21
2017-01-13,11.65725,12.848958333333334,0,0,26.366493039583332,24.506070398333332,13.958333333333334,16,NA,7.954166666666667,9.216666666666667,9.9,0.17730746577852083,0.21387420304833332,0.39118166882291666,0.08047823341234976,0,0,0,0,0,22
2017-01-29,7.3065,8.024354166666667,0,0,20.728140010625,20.133991895833333,16.125,18.583333333333332,12.520833333333334,4.522916666666666,5.679166666666666,6.375,0.05319640141609792,0.033502174415,0.08669857583205626,0.12619025544115348,0,0,0,0,0,8
2017-01-30,9.488291666666667,10.738479166666666,0,0,20.824394434916666,19.2723738,15.895833333333334,18.458333333333332,12.333333333333334,5.266666666666667,6.38125,6.766666666666667,0.07079643605543749,0.023025637691458333,0.0938220737459375,0.19670347201384117,0,0,0,0,0,9
2017-01-31,11.751854166666666,12.958958333333333,0,0,20.104201747479166,18.509622126041666,15.895833333333334,18.354166666666668,12.041666666666666,6.458333333333333,7.2875,7.279166666666667,0.0920283847553125,0.013104690233124999,0.1051330749873125,0.17518065824745446,0,0,0,0,0,10
2017-02-01,11.850083333333334,13.278645833333334,0,0,20.126058108229167,18.314612327354165,15.8125,18.291666666666668,11.729166666666666,7.154166666666667,8.077083333333334,7.854166666666667,0.03405451652854167,0.054663596762083336,0.08871811328270833,0.15328859853086552,0,0,0,0,0,11
2017-02-02,13.138541666666667,14.601041666666667,0,0,21.185436924166666,19.28092927375,15.583333333333334,18.166666666666668,11.666666666666666,7.620833333333334,8.608333333333334,8.279166666666667,0.053314374537625,0.009269296346041667,0.06258367088308334,0.10330812176555255,0,0,0,0,0,12
2017-02-03,13.650208333333333,14.869375,0,0,20.65591489,19.069940696104165,15.5625,18.0625,11.5625,8.21875,9.233333333333333,8.66875,0.0492331437167125,0.02352485327625,0.07275799699481666,0.13969567869551006,0,0,0,0,0,13
2017-02-04,13.712708333333333,15.197291666666667,0,0,14.7997733479375,13.320806442270833,15.479166666666666,18.020833333333332,11.375,8.641666666666667,9.75,9.102083333333333,0.09300683068547917,0.009043312050208334,0.10205014273626459,0.1463964256357569,0,0,0,0,0,14
2017-02-05,13.807500000000001,14.969583333333333,0,0,19.274890988958333,17.748492841666668,15.291666666666666,18,11.104166666666666,9.333333333333334,10.46875,9.564583333333333,0.09715821946561666,0.008488402548125,0.10564662201483332,0.19671626811127488,0,0,0,0,0,15
2017-02-06,10.6253125,11.7208125,0,0,30.248933909166666,28.299911240625,15.145833333333334,18,10.895833333333334,9.379166666666666,10.545833333333333,10.010416666666666,0.05455293167112917,0.052818688149583334,0.10737161982161084,0.1611160433644092,0,0,0,0,0,16
2017-02-07,9.187020833333333,10.135479166666666,0,0,58.048264690208335,56.54474059229167,14.833333333333334,17.604166666666668,10.708333333333334,9.333333333333334,10.35,9.939583333333333,0.06502533739105079,0.0337353283789375,0.09876066576870755,0.16567494447709427,0,0,0,0,0,17
2017-02-08,12.5461875,13.604583333333332,0,0,56.545784768958335,54.47403018255319,14.875,17.604166666666668,10.604166666666666,10.304166666666667,11.229166666666666,10.339583333333334,0.011745707834752081,0.06121189478360417,0.07295760262136458,0.1099455796434165,0,0,0,0,0,18
2017-02-09,17.491875,18.498125,0,0,31.736888996875,29.513383630625,14.895833333333334,17.729166666666668,10.416666666666666,11.472916666666666,12.245833333333334,10.945833333333333,0.06915813790766667,0.0303988260198125,0.09955696392708334,0.09582108489033878,0,0,0,0,0,19
2017-02-10,19.196458333333332,20.232916666666668,0,0,22.929251777791666,21.223858910604168,14.958333333333334,17.708333333333332,10.375,12.55,13.427083333333334,11.685416666666667,0.13669592690920834,0.028794502883541667,0.16549042979479167,0.08997580308358039,0,0,0,0,0,20
2017-02-11,16.83770833333333,17.803125,0,0,28.237804766458332,26.392954885208333,14.666666666666666,17.6875,10.125,12.639583333333333,13.916666666666666,12.297916666666667,0.20445046339385417,0.05996743616,0.26441789955208334,0.16491184669927283,0,0,0,0,0,21
2017-02-12,12.778,13.693958333333333,0,0,45.309857398333335,43.532531497708334,14.25,17.083333333333332,9.979166666666666,11.79375,13.079166666666667,12.4625,0.18085814356225,0.08892423228270833,0.2697823758395833,0.17818313324211946,0,0,0,0,0,22
2017-02-13,6.9901875,7.5311875,2.794,3,73.39153571958333,72.89275488,14.020833333333334,17,9.729166666666666,10.40625,11.86875,12.027083333333334,0.16713597982354167,0.048499134875895834,0.21563511470416666,0.07597957135508614,0,0,0,0,0,23
2017-02-14,7.543895833333333,8.2326875,0.635,1,74.56011936770834,72.95884756958333,13.9375,16.875,9.5625,9.258333333333333,10.608333333333334,11.322916666666666,0.2279783033052957,0.070426252890625,0.29840455619583334,0.12354118890956493,0,0,0,0,0,24
2017-02-15,6.6568958333333335,7.173583333333333,0,0,49.54071196479167,49.11915169416667,13.75,16.625,9.4375,8.625,10.216666666666667,10.914583333333333,0.15218226215164585,0.14259099862166666,0.29477326077291666,0.11244958131441161,0,0,0,0,0,25
2017-02-16,8.762604166666666,9.7406875,0,0,33.808931790833334,31.74556257020833,13.8125,16.479166666666668,9.1875,8.54375,10.058333333333334,10.602083333333333,0.1517362946618125,0.17868591341697918,0.33042220808333334,0.08436322530654311,0,0,0,0,0,26
2017-02-17,10.257229166666667,10.839333333333334,0,0,46.11301801416667,45.66747409166667,14.0625,16.625,8.916666666666666,9.65,10.722916666666666,10.691666666666666,0.19343930888648125,0.18729555765645833,0.38073486654166666,0.08744797081185969,0,0,0,0,0,27
2017-02-18,7.173604166666666,7.596708333333333,0.254,1,67.6809675975,68.015495008125,13.958333333333334,16.31250000000012,8.729166666666666,9.695833333333333,10.914583333333333,11.014583333333333,0.24840549631975,0.07303878143369583,0.3214442777541667,0.06546680589226879,0,0,0,0,0,28
2017-02-19,4.455770833333333,4.903291666666667,1.27,5,84.281690043125,83.82600016145834,13.604166666666666,15.958333333333334,8.770833333333334,8.3125,9.5125,10.522916666666667,0.19904370090583334,0.08303320454166667,0.28207690543749997,0.04716834724902445,0,0,0,0,0,29
2017-02-20,8.329041666666667,8.814375,0,0,71.529452865625,70.69116380458334,13.833333333333334,16.604166666666668,8.5625,10.120833333333334,10.70625,10.508333333333333,0.21199588329372918,0.17821159500020833,0.3902074782916667,0.0824343067458877,0,0,0,0,0,30
